3069	8658090	Remodel Existoffice Add Plywood&Refinishfiscia	Remodel	C-1000 Commercial Remodel		Daniel Merrell
3070	8658214	Reroofing Exist Res	Remodel	R- 435 Renovations/Remodel		Daniel Merrell
3071	8659519	Addn To Exist Pizza Hut For Dry Storage	Addition	C- 437 Addn, Alter, Convn-NonRes		Daniel Merrell
3072	8659913	Addition To Davis Water Treatment Plant	New	C- 325 Public Works & Utilities Bldgs		Daniel Merrell
3073	8659989	Demolish To Min Stds 30 Days	Remodel	C-1000 Commercial Remodel		Daniel Merrell
3074	8659990	Demolish To Min Stds 30 Days	Remodel	C-1000 Commercial Remodel		Daniel Merrell
3075	8659997	Re-Roof Exist Cafe	Remodel	C-1000 Commercial Remodel		Daniel Merrell
3076	8660000	New Residence	Remodel	Residential		Daniel Merrell
3077	8660260	Re-Roofing Existing Church	Remodel	C-1000 Commercial Remodel		Daniel Merrell
3078	8660277	Reroof Exist Res	Remodel	R- 435 Renovations/Remodel		Daniel Merrell
3079	8660300	Retaining Wall	New	C- 318 Amusement, Social & Rec Bldgs		Daniel Merrell
3080	8660344	Two Stry Frm Res W/Brk Ven & Att Gar	New	R- 101 Single Family Houses		Daniel Merrell
3081	8660383	New Shell Bldg For Office Retail Use	New	C- 324 Office, Bank & Professional Bldgs		Daniel Merrell
3082	8660481	Portable School Bldg	New	C- 326 Schools & Other Educational Bldgs		Daniel Merrell
3083	8660482	Portable School Bldg	New	C- 326 Schools & Other Educational Bldgs		Daniel Merrell
3084	8660483	Portable School Bldg	New	C- 326 Schools & Other Educational Bldgs		Daniel Merrell
3085	8660558	Re-Roof Exist. Res	Remodel	R- 435 Renovations/Remodel		Daniel Merrell
3086	8660716	Tenant Finish Out To Create Video Shop	Remodel	C-1000 Commercial Remodel		Joseph Calmbach
3087	8660767	Two Sty Frm Dup W/No Garage Or Carport	New	R- 103 Two Family Bldgs		Joseph Calmbach
3088	8660790	Office Shell	New	C- 324 Office, Bank & Professional Bldgs		Joseph Calmbach
3089	8660791	New Office Shell	New	C- 324 Office, Bank & Professional Bldgs		Joseph Calmbach
3090	8661025	Reroof Chevy Chase Apts.	Remodel	C-1000 Commercial Remodel		Joseph Calmbach
3091	8661062	Remodel To Create Office Space-Evins Personnel	Remodel	C-1000 Commercial Remodel		Joseph Calmbach
3092	8661096	Remodel Interior & Addition Teacher Room	Addition	C- 437 Addn, Alter, Convn-NonRes		Joseph Calmbach
3093	8661257	Demolish Comm. Bldg. To Min Stds 30 Days	Demolition	R- 645 Demolition One Family Homes		Joseph Calmbach
3094	8661304	Interior Rem Of Exist Bld For Retail Sales	Remodel	C-1000 Commercial Remodel		Joseph Calmbach
3095	8661732	2 Stry Frm Res W/Mas Ven & Att Gar	New	R- 101 Single Family Houses		Major Materials
3096	8661996	Pole Sign For Diamond Shamrock		Sign Permit		Joseph Calmbach
3097	8662076	Demo Comm Front & Rear 30 Days	Demolition	R- 645 Demolition One Family Homes		Joseph Calmbach
3098	8662320	Install Gas Pumps 3 10000 Sal Tanks	New	C- 322 Service Station & Repair Garage		Joseph Calmbach
3099	8662408	Partial Demolition 30 Days (See Remarks)	Demolition	R- 645 Demolition One Family Homes		Joseph Calmbach
3100	8662648	Connect Equipment - Connect 3 Trailers	Remodel	Commercial		Joseph Calmbach
3101	8663114	Remodel Existing Office For Lease Space	Remodel	C-1000 Commercial Remodel		Sue Watson
3102	8663117	Remodel Existing Office	Remodel	C-1000 Commercial Remodel		Sue Watson
3103	8663303	Enclosing Carport To Vreate Storage Rm	Remodel	R- 435 Renovations/Remodel		Parmer Construction
3104	8663721	Remodel Third Floor	Remodel	C-1000 Commercial Remodel		RONNIE KLATT
3105	8663903	Remodel Exist Res (Whole House)-Cancel	Remodel	R- 435 Renovations/Remodel		RONNIE KLATT
3106	8663926	Demolish Res To Min Stds 30 Days	Demolition	R- 645 Demolition One Family Homes		RONNIE KLATT
3107	8664164	Addition To Exist Res Carport Cover	Addition	R- 434 Addition & Alterations		RONNIE KLATT
3108	8664263	Remodel Exist Space To Create Office Space	Remodel	C-1000 Commercial Remodel		Daniel Marsh
3109	8664332	ReroofApts. 12 Units	Remodel	C-1000 Commercial Remodel		Daniel Marsh
3110	8664601	Acc Bldg (Greenhouse & Storage)For Exist Res				Daniel Marsh
3111	8664764	Automatic Teller Machine	New	C- 324 Office, Bank & Professional Bldgs		Daniel Marsh
3112	8664900	Reroof Res	Remodel	R- 435 Renovations/Remodel		Daniel Marsh
3113	8664922	Shell Building	Remodel	Commercial		Daniel Marsh
3114	8664923	Shell Building	Remodel	Commercial		Daniel Marsh
3115	8665125	Refair To Roof Of Boat Dock	Remodel	C-1000 Commercial Remodel		Daniel Marsh
3116	8665669	Finish Out For Ceramic Tile Show Room	Remodel	C-1000 Commercial Remodel		Commercial Mechanical Services
3117	8665711	Remodel Micheal'S Arts & Crafts	Remodel	C-1000 Commercial Remodel		Commercial Mechanical Services
3118	8665712	Finish OutAttorney'S Office	Remodel	C-1000 Commercial Remodel		Commercial Mechanical Services
3119	8665833	ShellOffice Bldg	New	C- 324 Office, Bank & Professional Bldgs		Commercial Mechanical Services
3120	8665931	Finish Out For Office	Remodel	C-1000 Commercial Remodel		Commercial Mechanical Services
3121	8665935	Repair Res To Min Stds X 60 Days	Remodel	R- 435 Renovations/Remodel		Commercial Mechanical Services
3122	8666056	Demolish To Min Stds X 30 Days	Demolition	R- 645 Demolition One Family Homes		Commercial Mechanical Services
3123	8666477	Demolish Residential Building	Remodel	R- 435 Renovations/Remodel		Commercial Mechanical Services
3124	8666582	Sidewalk 6' Adjacent To Curb				Commercial Mechanical Services
3125	8666888	Irrigation System Residence	Remodel	Residential		Commercial Mechanical Services
3126	8667224	Minor Repair To Boat Dock Residence	New	C- 318 Amusement, Social & Rec Bldgs		Wilmington-Gordon Inc.
3127	8668141	New Construction Retaining Wall	New	C- 318 Amusement, Social & Rec Bldgs		Wilmington-Gordon Inc.
3128	8668284	Tenant Finish Out For Office	Remodel	C-1000 Commercial Remodel		Wilmington-Gordon Inc.
3129	8668342	Finish Out To Create Retail--Swimming Pool	Remodel	C-1000 Commercial Remodel		Wilmington-Gordon Inc.
3130	8668356	Exterior Facelift Of Existing Shopping Center	Remodel	C-1000 Commercial Remodel		Wilmington-Gordon Inc.
3131	8668391	Demo Comm Bldg To Min Stds 120 Days	Demolition	R- 645 Demolition One Family Homes		Wilmington-Gordon Inc.
3132	8668417	H & T Loop-Residential-Overhead	Remodel	Residential		Wilmington-Gordon Inc.
3133	8668467	Tenant Finish-Out/General Office	Remodel	C-1000 Commercial Remodel		Wilmington-Gordon Inc.
3134	8668543	Demolish Res To Min Stds 60 Days	Demolition	R- 645 Demolition One Family Homes		Wilmington-Gordon Inc.
3135	8668802	Finish Out For Retail Sales	Remodel	C-1000 Commercial Remodel		Wilmington-Gordon Inc.
3136	8668905	Remodel Exist Res (Kitchen,Bthrm & Garage)	Remodel	R- 435 Renovations/Remodel		Wilmington-Gordon Inc.
3137	8668980	Remodel To Create Skinny Dip Retail Ice Cream	Remodel	C-1000 Commercial Remodel		Wilmington-Gordon Inc.
3138	8669127	Re-Roof Exist Res (Porch Only)	Remodel	R- 435 Renovations/Remodel		Wilmington-Gordon Inc.
3139	8669155	Repair-Remodel Boathouse,Dock,Seawall	New	C- 318 Amusement, Social & Rec Bldgs		Wilmington-Gordon Inc.
3140	8669500	One Stry Frm Res W/Stone Ven & Att Garage	New	R- 101 Single Family Houses		Wilmington-Gordon Inc.
3141	8669501	Tenant Finish For Retail Sales	Remodel	C-1000 Commercial Remodel		Wilmington-Gordon Inc.
3142	8669622	New Drive-In Bank	New	C- 324 Office, Bank & Professional Bldgs		Wilmington-Gordon Inc.
3143	8669762	Apartments	New	C- 105 Five or More Family Bldgs		Wilmington-Gordon Inc.
3144	8670000	Relocate 2 Portable Bldgs For Classrooms	New	C- 326 Schools & Other Educational Bldgs		Wilmington-Gordon Inc.
3145	8670181	Remodel Patio To Enclose With Windows	Remodel	R- 435 Renovations/Remodel		Naco Swimming Pools
3146	8670211	Finish Out For Ofc/Warehouse	Remodel	C-1000 Commercial Remodel		Naco Swimming Pools
3147	8670349	Finish Out For Office	Remodel	C-1000 Commercial Remodel		Naco Swimming Pools
3148	8670473	24 Unit Apartment	Remodel	Commercial		Naco Swimming Pools
3149	8670511	Demolish Residence	Demolition	R- 645 Demolition One Family Homes		Naco Swimming Pools
3150	8671327	New Construction Parking Garage,Bank & Retail	New	C- 324 Office, Bank & Professional Bldgs		Naco Swimming Pools
3151	8671328	New Construction Hotel With A Retail Within	New	C- 213 Hotels, Motels, & Tourist Cabins		Naco Swimming Pools
3152	8671386	20' Res Driveway				Naco Swimming Pools
3153	8671734	Remodel Thru-Out Existing Res	Remodel	R- 435 Renovations/Remodel		H & H Construction
3154	8671759	Enclose Exist Porch To Create Office	Addition	C- 437 Addn, Alter, Convn-NonRes		Naco Swimming Pools
3155	8671967	Re-Roof Comm Bldg-Auto Parts Store	Remodel	C-1000 Commercial Remodel		K. Tooley Enterprises
3156	8672167	Re-Roof Restaurant	Remodel	C-1000 Commercial Remodel		K. Tooley Enterprises
3157	8675840	Repair To Existing Retaining Wall	New	C- 318 Amusement, Social & Rec Bldgs		Rosario Muto
3158	8676509	Southern Maid Donuts/Drive Through -Retail	New	C- 327 Stores & Customer Services		Rosario Muto
3159	8676558	Repair To Min Std-30 Days-Fire Damage-Apts	Remodel	C-1000 Commercial Remodel		Rosario Muto
3160	8676574	Demolish Commercial Building (Interior Only)	Demolition	C- 649 Demolition All Other Bldgs Com		Rosario Muto
3161	8676798	Interior Remodel Of Portable Bldg	Remodel	C-1000 Commercial Remodel		Rosario Muto
3162	8676800	Remodel Of Portable Classroom	Remodel	C-1000 Commercial Remodel		Rosario Muto
3163	8676942	Remodel - Child Development Center	Remodel	C-1000 Commercial Remodel		Rosario Muto
3164	8677133	Demolish Commercial Building	Demolition	C- 649 Demolition All Other Bldgs Com		Rosario Muto
3165	8677134	Demolish Commercial Building	Demolition	C- 649 Demolition All Other Bldgs Com		Rosario Muto
3166	8677242	Install Water Tap To Existing Residence	Remodel	Residential		Rosario Muto
3167	8677617	Demolish Residential Building	Demolition	R- 645 Demolition One Family Homes		Rosario Muto
3168	8677664	Remodel Existing Mr. Gattis Restaurant	Remodel	C-1000 Commercial Remodel		Rosario Muto
3169	8677797	Minimum Repair -- Siding/Facia/Roof/Sheetrock	Remodel	C-1000 Commercial Remodel		Rosario Muto
3170	8678419	Demolish Commercial Building	Demolition	C- 649 Demolition All Other Bldgs Com		Rosario Muto
3171	8678576	Finish Out For Shoe Store	Remodel	C-1000 Commercial Remodel		Greg Kozmetsky
3172	8679077	New Pitched Roof Over Exist.Flat Roof/Church	Remodel	C-1000 Commercial Remodel		Greg Kozmetsky
3173	8679089	Remodel To Create Art Gallery	Remodel	C-1000 Commercial Remodel		Austin Energy
3174	8679152	Finish Out For Floral Shop -- Lower Level	Remodel	C-1000 Commercial Remodel		Austin Energy
3175	8679371	Repair Residence To Min. Stdrs. (90 Days)	Remodel	R- 435 Renovations/Remodel		Craig Bickerton
3176	8679696	Remodel Catering Service For Leasing Office	Remodel	C-1000 Commercial Remodel		Craig Bickerton
3177	8680000	Foundation Repair To Exist Residence	Remodel	R- 435 Renovations/Remodel		New Life Construction
3178	8680372	Remodel Existing Management Offices	Remodel	C-1000 Commercial Remodel		Greg Kozmetsky
3179	8680920	Remodel Existing Retail Space	Remodel	C-1000 Commercial Remodel		Greg Kozmetsky
3180	8681162	Relocate Portable Classroom Housing Unit	New	C- 326 Schools & Other Educational Bldgs		Greg Kozmetsky
3181	8681386	Demolish Residence	Demolition	R- 645 Demolition One Family Homes		Austin Energy
3182	8681420	Relocate Portable Classroom Housing Unit	New	C- 326 Schools & Other Educational Bldgs		Austin Energy
3183	8681440	Remodel Office Space For Protos Software	Remodel	C-1000 Commercial Remodel		Austin Energy
3184	8681623	Repair Duplex To Min Stds (60 Days)	Remodel	R- 435 Renovations/Remodel		Austin Energy
3185	8681709	Res Storage Shed & Carport				Austin Energy
3186	8681736	A/C Furnace Changeout Residential (Rmd)	Remodel	Residential		California Pools & Spas
3187	8681790	Renovation Of Facades Of Exist Retail Center	Remodel	C-1000 Commercial Remodel		Austin Energy
3188	8682089	Re-Roof Existing Apartment	Remodel	C-1000 Commercial Remodel		Austin Energy
3189	8682421	Build Portable Classroom Housing Unit	New	C- 326 Schools & Other Educational Bldgs		Austin Energy
3190	8682426	Build Portable Classroom Housing Unit	New	C- 326 Schools & Other Educational Bldgs		Austin Energy
3191	8683957	Interior Remodel-Retail	Remodel	C-1000 Commercial Remodel		Austin Energy
3192	8684160	Finish Out For Frame Shop	Remodel	C-1000 Commercial Remodel		Austin Energy
3193	8684483	Accessory Building (Storage) Residential				Gary Pools Commercial
3194	8685529	Remodel/Create Copy And Print Shop	Remodel	C-1000 Commercial Remodel		Gary Pools Commercial
3195	8686155	Remodel Office Space	Remodel	C-1000 Commercial Remodel		Gary Pools Commercial
3196	8686363	Remodel Interior/Retail To Packaging Store	Remodel	C-1000 Commercial Remodel		Gary Pools Commercial
3197	8686384	Finish Out To Create Abbey Office Products	Remodel	C-1000 Commercial Remodel		Gary Pools Commercial
3198	8686673	Demolish Existing Commercial Bldg.Only	Demolition	C- 649 Demolition All Other Bldgs Com		Gary Pools Commercial
3199	8686727	Finish Out Office Core	Remodel	C-1000 Commercial Remodel		Gary Pools Commercial
3200	8686898	Tenant Finish/Photography Lab/Print Shop	Remodel	C-1000 Commercial Remodel		Gary Pools Commercial
3201	8687136	Remodel Office Work Area	Remodel	C-1000 Commercial Remodel		Gary Pools Commercial
3202	8687453	Remodel To Create Retail Store-The Party House	Remodel	C-1000 Commercial Remodel		Gary Pools Commercial
3203	8687744	Demolish One Story Commercial Building	Demolition	C- 649 Demolition All Other Bldgs Com		Gary Pools Commercial
3204	8687940	Addn. To Exist. Acc. Bldg. (Patio Cover)				Steve Harren
3205	8687998	Minor Repairs To Existing Retaining Wall-Res	Remodel	R- 435 Renovations/Remodel		Steve Harren
3206	8688009	Carport (Residential)	New	R- 438 Residential Garage/Carport Addn		Steve Harren
3207	8688145	Repair Existing Retaining Wall Residence	Remodel	R- 435 Renovations/Remodel		Steve Harren
3208	8688310	One Story Single-Family Attached Res W/Garage	New	R- 101 Single Family Houses		Steve Harren
3209	8688311	One Story Single-Family Attached Res W/Garage	New	R- 101 Single Family Houses		Steve Harren
3210	8688654	Finish Out For Construction Co Office	Remodel	C-1000 Commercial Remodel		Steve Harren
3211	8688792	Addition To Portable Bldg.(Classroom)	Addition	C- 437 Addn, Alter, Convn-NonRes		Steve Harren
3212	8689347	Remodel To Create Dress Shop	Remodel	C-1000 Commercial Remodel		Steve Harren
3213	8689354	Remodel/Complete Const Of Shell Bld #8512098	Remodel	C-1000 Commercial Remodel		Steve Harren
3214	8689409	Office Shell	New	C- 324 Office, Bank & Professional Bldgs		Steve Harren
3215	8689460	Remodel To Create Admin Office	Remodel	C-1000 Commercial Remodel		Steve Harren
3216	8689603	Install Satellite Dish -- 1000 Lbs Ballast	Remodel	C-1000 Commercial Remodel		Steve Harren
3217	8689860	Remodel To Create Dance Studio	Remodel	C-1000 Commercial Remodel		Steve Harren
3218	8690000	Tenant Finish/Create Haircut Salon	Remodel	C-1000 Commercial Remodel		Capitol Blue Haven Pools, Inc.
3219	8690021	Water Meter Loop Commercial	Remodel	Commercial		Steve Harren
3220	8690526	Reface Pole Sign For A M Productions		Sign Permit		Steve Harren
3221	8690553	Install Underground Fuel Storage Tank-1000 Gal	New	C- 329 Com Structures Other Than Bldg		Steve Harren
3222	8690662	Remodel Dance Studio For Beauty Salon	Remodel	C-1000 Commercial Remodel		Steve Harren
3223	8690781	Remodel Video Store	Remodel	C-1000 Commercial Remodel		Steve Harren
3224	8690782	Remodel Roof Interior Structure	Remodel	C-1000 Commercial Remodel		Steve Harren
3225	8690809	Run Water Line To City Residence	Remodel	Residential		Steve Harren
3226	8690970	Roof Repair To Existing Residence	Remodel	R- 435 Renovations/Remodel		Steve Harren
3227	8691738	Repair Res To Min Stds (90 Days)	Remodel	R- 435 Renovations/Remodel		SHIRLEY LAMBERSON
3228	8692489	Two Story Residence With Attached Garage	New	R- 101 Single Family Houses		Gary Pools Commercial
3229	8692750	New Administration/Classroom/Costume Shop	New	C- 318 Amusement, Social & Rec Bldgs		Gary Pools Commercial
3230	8693272	27' Driveway				Gary Pools Commercial
3231	8693289	New Complete Office Bldg/Parking Garage	New	C- 324 Office, Bank & Professional Bldgs		Gary Pools Commercial
3232	8693323	Complete Detatched Storage Building (Res)				Gary Pools Commercial
3233	8693330	Protection Of Moonlight Tower	New	C- 329 Com Structures Other Than Bldg		Gary Pools Commercial
3234	8693466	Retaining Wall (Res)	Remodel	R- 435 Renovations/Remodel		Gary Pools Commercial
3235	8693477	Remodel Storage Room For Break Room	Remodel	C-1000 Commercial Remodel		Gary Pools Commercial
3236	8693648	Reface Exist Bldg Sign For First City Texas		Sign Permit		Gary Pools Commercial
3237	8693925	Remodel For Yogurt Store	Remodel	C-1000 Commercial Remodel		Gary Pools Commercial
3238	8694461	Remodel For Bright Beginnings-Clothing Store	Remodel	C-1000 Commercial Remodel		Gary Pools Commercial
3239	8694835	Demolish Existing Two Story Bldg	Demolition	C- 649 Demolition All Other Bldgs Com		Gary Pools Commercial
3240	8700000	Two Story Residence W/Attached Garage & Patio	New	R- 101 Single Family Houses		Edaco, Inc.
3241	8701740	New Swimming Pool Residence	New	C- 329 Com Structures Other Than Bldg		Innovative Const.
3242	8710000	Reroof Building #14	Remodel	C-1000 Commercial Remodel		Austin High Tech Restoration
3243	8711742	Reroof Building 9	Remodel	C-1000 Commercial Remodel		Leonard Martinez
3244	8720000	Replace Decking On Roof Of Residence	Remodel	R- 435 Renovations/Remodel		Gary Pools Commercial
3245	8721744	Use Change To Convert 1 Apt To 2 Efficiencies	Remodel	C-1000 Commercial Remodel		Raul Calderon
3246	8730000	Remodel For Administrative Office	Remodel	C-1000 Commercial Remodel		Joe Frost
3247	8731746	Repair To Min Stds-21 Days	Remodel	C-1000 Commercial Remodel		Highland Ventures
3248	8734484	C/U To Financial Services ( Ck Cashing)	Remodel	C-1000 Commercial Remodel		Senior Citizen Construction
3249	8735196	Change Of Use To Hair Salon & Remodel	Remodel	C-1000 Commercial Remodel		Dwain J. & Kimberly Schuh
3250	8738291	Run Water Line For New Meter	Remodel	Residential		Eugene Reeder
3251	8740000	Two Story Residence W/Att Garage & Breezeway	New	R- 101 Single Family Houses		Ocean Quest Pools, Inc.
3252	8741748	New Shell Building (Office/Whse/Manu)	New	C- 324 Office, Bank & Professional Bldgs		Pool Designs
3253	8743071	New Shell/Office Building	New	C- 324 Office, Bank & Professional Bldgs		Wiltex Equities, Inc.
3254	8743259	Temporary Construction Trailer-6 Month Max	New	C- 324 Office, Bank & Professional Bldgs		Wiltex Equities, Inc.
3255	8743374	Interior Demolition (Non-Structural)	Remodel	C-1000 Commercial Remodel		Wiltex Equities, Inc.
3256	8744092	Install Awnings Over Existing Canopy	Addition	C- 437 Addn, Alter, Convn-NonRes		Wiltex Equities, Inc.
3257	8744306	Interior Remodel For Exist Medical Clinic	Remodel	C-1000 Commercial Remodel		Wiltex Equities, Inc.
3258	8744965	Remodel For Bathroom In Existing Retail Space	Remodel	C-1000 Commercial Remodel		Wiltex Equities, Inc.
3259	8745944	Non-Structural Interior Demolition Only	Remodel	C-1000 Commercial Remodel		David Arnold
3260	8746341	Change Of Use From Retail To Medical Office &	Remodel	C-1000 Commercial Remodel		David Arnold
3261	8746384	Remodel Interior For Retail	Remodel	C-1000 Commercial Remodel		David Arnold
3262	8746386	Remodel Interior For Personnal Service & Exit	Remodel	C-1000 Commercial Remodel		David Arnold
3263	8746536	Add Wood Deck To Sf Residence	Addition	R- 434 Addition & Alterations		David Arnold
3264	8747448	Wood Deck Addition To Sf Residence	Addition	R- 434 Addition & Alterations		DPR Construction
3265	8750000	Remodel Exam Room	Remodel	C-1000 Commercial Remodel		Hudson Homes
3266	8751750	Sf Res W/Attached Garage & Cov'D Porch/Patio	New	R- 101 Single Family Houses		Signor Enterprises
3267	8753549	Interior Fin-Out For Office/Television Studio	Remodel	C-1000 Commercial Remodel		Trimbuilt Construction
3268	8754718	Finish Out Beauty Salon(Style America)	Remodel	C-1000 Commercial Remodel		Fulford Builders
3269	8760000	New Multi-Family Townhomes	New	C- 104 Three & Four Family Bldgs		Eastwood Const
3270	8761752	Addn To Extend Existing Bdrm-Closets	Addition	R- 434 Addition & Alterations		Steve Moore
3271	8770000	Remodel To Existing Restroom 1st Fl South Wing	Remodel	C-1000 Commercial Remodel		Trimbuilt Construction
3272	8770460	New Detached 1s Fl Garage & 2nd Fl Efficency	New	R- 438 Residential Garage/Carport Addn		Sunrise Builders
3273	8770979	New Two Story Res W/Att Wood Deck & Covered Porch	New	R- 101 Single Family Houses		Sunrise Builders
3274	8771754	New Swimming Pool	New	C- 329 Com Structures Other Than Bldg		Southern Pools Service & Spas
3275	8780000	Detached Garage To Existing Sf Res	New	R- 438 Residential Garage/Carport Addn		Adan Castaneda
3276	8781756	New 2 Sty Residence W.Att Garage Cvd Porch Paito	New	R- 101 Single Family Houses		Newmark Home Corporation
3277	8790000	New Sf Residence W/ Garage & Cov'D Porch	New	R- 101 Single Family Houses		Linnane Custom Carpentry
3278	8791758	New 2 Sty Sf Residence W.Att Garage Cvd Porch-Uncvd Patio (Smart Housing Project)	New	R- 101 Single Family Houses		KB HOMES
3279	8800000	Addn To Create Living Space (Enclosing The Patio)	Addition	R- 434 Addition & Alterations		Gibbons Custom Homes and Renovations
3280	8801760	New Detached Garage	Addition	R- 434 Addition & Alterations		Austin Quality Repair & Remodeling
3281	8810000	Siding Replacement	Remodel	C-1000 Commercial Remodel		Liat Painting & Construction
3282	8820000	Demo -Partial-Burned Portions	Demolition	R- 645 Demolition One Family Homes		Bernice Boswell
3283	8821764	New 2sty Sf Res W/Attached Garage, Cov'D Porch, & Cov'D Patio	New	R- 101 Single Family Houses		D.R. Horton
3284	8830000	remodel 1st fl garage to create storage room & utility room, entry & add master bedroom, bathroom & screened porch & kitchen	Addition and Remodel	R- 434 Addition & Alterations	single family	Madera & Hughes Architect & Builder
3285	8831766	add covered patio	Addition	R- 434 Addition & Alterations	single family	Statewide Remodeling of Austin
3286	8840000	change of use from hotel to condos and interior remodel	Remodel	C-1000 Commercial Remodel	condos	Eix & Blackwell Inc.
3287	8841768	Relocate a ca. 1950 single-family residence to 10502 Georgian Drive	Relocation	R-2001 Relocation Residential		Come & Take It Structural Movers, LLC
3288	8850000	INTERIOR T/I 50 SF &quot;EDIBLE ARRANGEMENTS&quot; (BATHROOM ONLY)	Building/Electrical/Commercial/Alteration			LEXOR BUILDERS, INC.
3289	8851770	ADD NEW PARTITION WALL	Building/Building/Commercial/Alteration			ALMADEN CUSTOM CARPENTRY
3290	8860000	Replace the roof on the existing residence.	Remodel	R- 435 Renovations/Remodel	sf	Advanced Exterior, Inc.
3291	8861772	T/I FOR NEW MEDICAL OFFICE 914 SF	Commercial - Alteration			B D N CONSTRUCTION CORPORATION
3292	8865581		Building/Services/Commercial/Electrical			WESNER ELECTRIC COMPANY INC
3293	8866152		Building/Services/Commercial/Gas			SMITH PLUMBING & HEATING CO
3294	8866169		Building/Services/Commercial/Electrical			SCAPIN ELEC COMPANY
3295	8866414		Building/Services/Commercial/Electrical			O L K COMPANY INC
3296	8866492		Building/Services/Commercial/Electrical			LONNIE REX RITCHIE
3297	8866524		Building/Services/Commercial/Electrical			KEN'S ELECTRICAL SVC INC
3298	8866652		Building/Residential/Miscellaneous/Na			GOETTER & SONS INC
3299	8866873		Building/Residential/Miscellaneous/Na			CANTONMENT INDUSTR/COMM ROOFIN
3300	8866990		Building/Services/Commercial/Plumbing			B & G PLUMBING
3301	8866996		Building/Services/Commercial/Mechanical			BREWERS HTG & A/C INC
3302	8868822		Building/Services/Commercial/Electrical			DARWIN JOHNSON ELECTRIC INC
3303	8868837	NO ON PINE FOREST RD T/L ON WILDE LAKE BL 1ST POLE ON RIGHT AT LAVELLE WY ******20 AMPS CABLE BOOSTER UNIT	Building/Services/Commercial/Plumbing			DARWIN JOHNSON ELECTRIC INC
3304	8870000	Demolition (partial) at a ca. 1949 single-family residence to remove 11 square feet of west wall to accommodate addition of mud room, dining room, living room downstairs and new master suite upstairs. Remodel kitchen. MEP permits required. 2 total bathrooms = 5/8&quot; meter	Addition and Remodel	R- 434 Addition & Alterations	sf res	Spring Branch Investments
3305	8870046		Building/Services/Commercial/Electrical			PEARSONS MANU HOUS SPEC INC
3306	8870075	OFF JOHNSON AVE 200 AMP LIFT STATION	Building/Services/Commercial/Electrical			PEARSONS MANU HOUS SPEC INC
3307	8870309		Building/Services/Commercial/Electrical			JOHN HINSON ELECTRIC LLC
3308	8871961		Building/Services/Commercial/Electrical			JOHN E SIMMONS ELECTRIC LLC
3309	8872048		Building/Services/Commercial/Electrical			FIVE FLAGS ELECTRICAL
3310	8872374	38 MOBILE HOME SITES, 4400 BLOCK OF WESTOVER ST 9 MANHOLES/2 SEWER MAINS/2 WATER MAINS 38 SEWER AND 38 WATER LATERALS	Building/Services/Commercial/Plumbing			PHILLIPS & JORDAN INC
3311	8872376	SITE OF 48 FEMA TRAILERS BEHIND TAFT RD MOBILE HY 1ST ST W OF NEW WARRINGTON RD OLD SHOPPING CENTER NEXTTO LOWES	Building/Commercial/New/Na			PHILLIPS & JORDAN INC
3312	8872539	38 MOBILE HOME SITES, 4400 BLOCK OF WESTOVER ST 100AMP NEW SERVICE FOR LIFT STATION ****NORTH SIDE	Building/Services/Commercial/Electrical			FORBIS SYSTEMS INC
3313	8872542	38 MOBILE HOME SITES, 4400 BLOCK OF WESTOVER ST 100AMP NEW SERVICE FOR LIFT STATION ****SOUTH SIDE	Building/Services/Commercial/Electrical			FORBIS SYSTEMS INC
3314	8872941	BLUE ANGEL TO GULF BCH HY TO WESTGATE BLUE ANGEL LAKE ENTRANCE WAY LAWN SPRINKLER/27 HEADS	Building/Services/Commercial/Plumbing			RAINFALL INC
3315	8873100	SO ON BLUE ANGEL EAST ON GULF BEACH HWY 1ST RD ON LEFT ****100 AMPS SER FOR IRRIGATION SYS FOR S/D	Building/Services/Commercial/Electrical			PERDIDO ELECTRIC CO., INC
3316	8873211	BLUE ANGEL PKWY OR GULF BEACH HWY TO BLUE ANGE LAKES S/D TURN ON WESTGATE CR VACANT LOT ON RIGHT IN CURVE***NWFWM #200-201644***** *****50 AMPS SER FOR WELL PUMP	Building/Services/Commercial/Electrical			MCELHANY ELECTRIC CO INC
3317	8873603		Building/Services/Commercial/Electrical			R H LACOSTE ELECTRICAL CONTR
3318	8873605		Building/Services/Commercial/Electrical			R H LACOSTE ELECTRICAL CONTR
3319	8873739		Building/Services/Commercial/Gas			GUILFORD, GEORGE TIMOTHY
3320	8873785		Building/Services/Commercial/Electrical			ESCAMBIA COUNTY INSPECTOR
3321	8874216		Building/Services/Commercial/Electrical			POPE ELECTRIC CO INC
3322	8874218		Building/Services/Commercial/Electrical			POPE ELECTRIC CO INC
3323	8874309	GULF BEACH HY TO NORTH ON WELLER TO WATER TOWER 200AMP NEW COMM FOR LIFT STATION	Building/Services/Commercial/Electrical			LEE CONNER HAGLER III
3324	8874350		Building/Services/Commercial/Electrical			KELSON ELECTRIC COMPANY
3325	8874545	WEST ON GULF BEACH HWY T/R ON WELLER AVE 1ST POLE ON RIGHT AT CORNER OF WELLER & GULF BEACH HWY *****20 AMPS CABLE BOOSTER UNIT	Building/Services/Commercial/Plumbing			DARWIN JOHNSON ELECTRIC INC
